"vtkValidPointMask","Time","Point Coordinates:0","Point Coordinates:1","Point Coordinates:2"
1,1.0118928430777409666,0,-4.7109379768371582031,0
1,1.0120002584439764526,0,-4.7119379043579101562,0
1,1.0121076611993480299,0,-4.7129373550415039062,0
1,1.0122150513985861409,0,-4.7139372825622558594,0
1,1.012322429093952092,0,-4.7149367332458496094,0
1,1.0124297943353584017,0,-4.7159366607666015625,0
1,1.0125371595767647115,0,-4.7169365882873535156,0
1,1.0126445119331157763,0,-4.7179360389709472656,0
1,1.012751851473272513,0,-4.7189359664916992188,0
1,1.0128591782629428053,0,-4.7199358940124511719,0
1,1.0129664923648333819,0,-4.7209353446960449219,0
1,1.0130737938387954777,0,-4.721935272216796875,0
1,1.0131810827419625021,0,-4.722934722900390625,0
1,1.0132883591288819325,0,-4.7239346504211425781,0
1,1.0133956230516401043,0,-4.7249341011047363281,0
1,1.0135028745599816702,0,-4.7259340286254882812,0
1,1.0136101260683232361,0,-4.7269339561462402344,0
1,1.0137173647325106174,0,-4.7279334068298339844,0
1,1.0138245906211773573,0,-4.7289333343505859375,0
1,1.0139318037998128474,0,-4.7299332618713378906,0
1,1.0140390043309155388,0,-4.7309327125549316406,0
1,1.0141461922741372703,0,-4.7319326400756835938,0
1,1.014253367686421381,0,-4.7329320907592773438,0
1,1.0143605306221328277,0,-4.7339320182800292969,0
1,1.0144676811331843069,0,-4.7349314689636230469,0
1,1.0145748192691530498,0,-4.735931396484375,0
1,1.0146819574051217927,0,-4.7369313240051269531,0
1,1.014789082737622028,0,-4.7379307746887207031,0
1,1.0148961953350594811,0,-4.7389307022094726562,0
1,1.0150032952627077165,0,-4.7399306297302246094,0
1,1.0151103825828577953,0,-4.7409300804138183594,0
1,1.0152174573549634928,0,-4.7419300079345703125,0
1,1.0153245196357785218,0,-4.7429294586181640625,0
1,1.015431569479487095,0,-4.7439293861389160156,0
1,1.0155386069378278258,0,-4.7449288368225097656,0
