speedy,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
-0.971549,0.096,0.103,0,0,0,4
-1,0.098,0.103,0,1,0,4
-1,0.104,0.095,0,2,0,4
-1,0.104,0.097,0,3,0,4
-1,0.104,0.091,0,4,0,4
-1,0.104,0.093,0,5,0,4
-1,0.104,0.087,0,6,0,4
-1,0.104,0.089,0,7,0,4
-1,0.104,0.083,0,8,0,4
-1,0.104,0.085,0,9,0,4
-1,0.104,0.079,0,10,0,4
-1,0.104,0.081,0,11,0,4
-1,0.104,0.075,0,12,0,4
-1,0.104,0.077,0,13,0,4
-1,0.104,0.067,0,14,0,4
-1,0.104,0.069,0,15,0,4
-1,0.104,0.063,0,16,0,4
-1,0.104,0.065,0,17,0,4
-1,0.104,0.059,0,18,0,4
-1,0.104,0.061,0,19,0,4
-1,0.104,0.055,0,20,0,4
-1,0.104,0.057,0,21,0,4
-0.914002,0.092,0.103,0,22,0,4
-0.942936,0.094,0.103,0,23,0,4
-0.854555,0.088,0.103,0,24,0,4
-0.884591,0.09,0.103,0,25,0,4
-0.792068,0.084,0.103,0,26,0,4
-0.823757,0.086,0.103,0,27,0,4
-0.725575,0.08,0.103,0,28,0,4
-0.759374,0.082,0.103,0,29,0,4
-1,0.104,0.051,0,30,0,4
-1,0.104,0.053,0,31,0,4
-0.65435,0.076,0.103,0,32,0,4
-0.690589,0.078,0.103,0,33,0,4
1,-0.006,0.003,0,34,0,4
1,-0.006,0.005,0,35,0,4
1,-0.006,0.007,0,36,0,4
1,-0.006,0.009,0,37,0,4
1,-0.006,0.011,0,38,0,4
1,-0.006,0.013,0,39,0,4
1,-0.006,0.015,0,40,0,4
1,-0.006,0.017,0,41,0,4
1,-0.006,0.019,0,42,0,4
1,-0.006,0.021,0,43,0,4
1,-0.006,0.023,0,44,0,4
1,-0.006,0.025,0,45,0,4
1,-0.006,0.027,0,46,0,4
1,-0.006,0.029,0,47,0,4
1,-0.006,0.031,0,48,0,4
1,-0.006,0.033,0,49,0,4
1,-0.006,0.035,0,50,0,4
1,-0.006,0.037,0,51,0,4
1,-0.006,0.039,0,52,0,4
1,-0.006,0.041,0,53,0,4
1,-0.006,0.043,0,54,0,4
1,-0.006,0.045,0,55,0,4
1,-0.006,0.047,0,56,0,4
1,-0.006,0.049,0,57,0,4
-0.913986,0.092,0.099,0,58,0,4
-0.942926,0.094,0.099,0,59,0,4
-0.914002,0.092,0.101,0,60,0,4
-0.942936,0.094,0.101,0,61,0,4
-1,0.104,0.071,0,62,0,4
-1,0.104,0.073,0,63,0,4
-0.914002,0.092,-0.005,0,64,0,4
-0.942936,0.094,-0.005,0,65,0,4
-0.914002,0.092,-0.003,0,66,0,4
-0.942936,0.094,-0.003,0,67,0,4
-0.85453,0.088,0.099,0,68,0,4
-0.88457,0.09,0.099,0,69,0,4
-0.854555,0.088,0.101,0,70,0,4
-0.884591,0.09,0.101,0,71,0,4
-0.792035,0.084,0.099,0,72,0,4
-0.823728,0.086,0.099,0,73,0,4
-0.792068,0.084,0.101,0,74,0,4
-0.823757,0.086,0.101,0,75,0,4
-0.725537,0.08,0.099,0,76,0,4
-0.759338,0.082,0.099,0,77,0,4
-0.725575,0.08,0.101,0,78,0,4
-0.759374,0.082,0.101,0,79,0,4
-1,0.104,0.047,0,80,0,4
-1,0.104,0.049,0,81,0,4
-0.654308,0.076,0.099,0,82,0,4
-0.690548,0.078,0.099,0,83,0,4
-0.65435,0.076,0.101,0,84,0,4
-0.690589,0.078,0.101,0,85,0,4
-0.971544,0.096,0.099,0,86,0,4
-1,0.098,0.099,0,87,0,4
-0.971549,0.096,0.101,0,88,0,4
-1,0.098,0.101,0,89,0,4
-1,0.1,0.099,0,90,0,4
-1,0.102,0.099,0,91,0,4
-1,0.1,0.101,0,92,0,4
-1,0.1,0.095,0,93,0,4
-1,0.102,0.095,0,94,0,4
-1,0.1,0.097,0,95,0,4
-1,0.102,0.097,0,96,0,4
-1,0.1,0.091,0,97,0,4
-1,0.102,0.091,0,98,0,4
-1,0.1,0.093,0,99,0,4
-1,0.102,0.093,0,100,0,4
-1,0.1,0.087,0,101,0,4
-1,0.102,0.087,0,102,0,4
-1,0.1,0.089,0,103,0,4
-1,0.102,0.089,0,104,0,4
-1,0.1,0.083,0,105,0,4
-1,0.102,0.083,0,106,0,4
-1,0.1,0.085,0,107,0,4
-1,0.102,0.085,0,108,0,4
-1,0.1,0.079,0,109,0,4
-1,0.102,0.079,0,110,0,4
-1,0.1,0.081,0,111,0,4
-1,0.102,0.081,0,112,0,4
-1,0.1,0.075,0,113,0,4
-1,0.102,0.075,0,114,0,4
-1,0.1,0.077,0,115,0,4
-1,0.102,0.077,0,116,0,4
-0.854555,0.088,-0.005,0,117,0,4
-0.884591,0.09,-0.005,0,118,0,4
-0.854555,0.088,-0.003,0,119,0,4
-0.884591,0.09,-0.003,0,120,0,4
-1,0.1,0.071,0,121,0,4
-1,0.102,0.071,0,122,0,4
-1,0.1,0.073,0,123,0,4
-1,0.102,0.073,0,124,0,4
-1,0.1,0.067,0,125,0,4
-1,0.102,0.067,0,126,0,4
-1,0.1,0.069,0,127,0,4
-1,0.102,0.069,0,128,0,4
-1,0.1,0.063,0,129,0,4
-1,0.102,0.063,0,130,0,4
-1,0.1,0.065,0,131,0,4
-1,0.102,0.065,0,132,0,4
-1,0.1,0.059,0,133,0,4
-1,0.102,0.059,0,134,0,4
-1,0.1,0.061,0,135,0,4
-1,0.102,0.061,0,136,0,4
-1,0.1,0.055,0,137,0,4
-1,0.102,0.055,0,138,0,4
-1,0.1,0.057,0,139,0,4
-1,0.102,0.057,0,140,0,4
-0.577946,0.072,0.103,0,141,0,4
-0.616811,0.074,0.103,0,142,0,4
-1,0.1,0.051,0,143,0,4
-1,0.102,0.051,0,144,0,4
-1,0.1,0.053,0,145,0,4
-1,0.102,0.053,0,146,0,4
-0.577902,0.072,0.099,0,147,0,4
-0.616768,0.074,0.099,0,148,0,4
-0.577946,0.072,0.101,0,149,0,4
-0.616811,0.074,0.101,0,150,0,4
-1,0.1,0.047,0,151,0,4
-1,0.102,0.047,0,152,0,4
-1,0.1,0.049,0,153,0,4
-1,0.102,0.049,0,154,0,4
-0.971549,0.096,-0.005,0,155,0,4
-1,0.098,-0.005,0,156,0,4
-0.971549,0.096,-0.003,0,157,0,4
-1,0.098,-0.003,0,158,0,4
-1,0.1,-0.005,0,159,0,4
-1,0.1,-0.003,0,160,0,4
-1,0.102,-0.003,0,161,0,4
1,-0.004,0.047,0,162,0,4
1,-0.002,0.047,0,163,0,4
1,-0.004,0.049,0,164,0,4
1,-0.002,0.049,0,165,0,4
1,-0.004,0.043,0,166,0,4
1,-0.002,0.043,0,167,0,4
1,-0.004,0.045,0,168,0,4
1,-0.002,0.045,0,169,0,4
1,-0.004,0.039,0,170,0,4
1,-0.002,0.039,0,171,0,4
1,-0.004,0.041,0,172,0,4
1,-0.002,0.041,0,173,0,4
1,-0.004,0.035,0,174,0,4
1,-0.002,0.035,0,175,0,4
1,-0.004,0.037,0,176,0,4
1,-0.002,0.037,0,177,0,4
1,-0.004,0.031,0,178,0,4
1,-0.002,0.031,0,179,0,4
1,-0.004,0.033,0,180,0,4
1,-0.002,0.033,0,181,0,4
1,-0.004,0.027,0,182,0,4
1,-0.002,0.027,0,183,0,4
1,-0.004,0.029,0,184,0,4
1,-0.002,0.029,0,185,0,4
1,-0.004,0.023,0,186,0,4
1,-0.002,0.023,0,187,0,4
1,-0.004,0.025,0,188,0,4
1,-0.002,0.025,0,189,0,4
1,-0.004,0.019,0,190,0,4
1,-0.002,0.019,0,191,0,4
1,-0.004,0.021,0,192,0,4
1,-0.002,0.021,0,193,0,4
1,-0.004,0.015,0,194,0,4
1,-0.002,0.015,0,195,0,4
1,-0.004,0.017,0,196,0,4
1,-0.002,0.017,0,197,0,4
1,-0.004,0.011,0,198,0,4
1,-0.002,0.011,0,199,0,4
1,-0.004,0.013,0,200,0,4
1,-0.002,0.013,0,201,0,4
1,-0.004,0.007,0,202,0,4
1,-0.002,0.007,0,203,0,4
1,-0.004,0.009,0,204,0,4
1,-0.002,0.009,0,205,0,4
1,-0.004,0.003,0,206,0,4
1,-0.002,0.003,0,207,0,4
1,-0.004,0.005,0,208,0,4
1,-0.002,0.005,0,209,0,4
-0.971544,0.096,0.095,0,210,0,4
-1,0.098,0.095,0,211,0,4
-0.971544,0.096,0.097,0,212,0,4
-1,0.098,0.097,0,213,0,4
-0.971544,0.096,0.091,0,214,0,4
-1,0.098,0.091,0,215,0,4
-0.971544,0.096,0.093,0,216,0,4
-1,0.098,0.093,0,217,0,4
-0.971544,0.096,0.087,0,218,0,4
-1,0.098,0.087,0,219,0,4
-0.971544,0.096,0.089,0,220,0,4
-1,0.098,0.089,0,221,0,4
-0.971544,0.096,0.083,0,222,0,4
-1,0.098,0.083,0,223,0,4
-0.971544,0.096,0.085,0,224,0,4
-1,0.098,0.085,0,225,0,4
-0.971544,0.096,0.079,0,226,0,4
-1,0.098,0.079,0,227,0,4
-0.971544,0.096,0.081,0,228,0,4
-1,0.098,0.081,0,229,0,4
-0.971544,0.096,0.075,0,230,0,4
-1,0.098,0.075,0,231,0,4
-0.971544,0.096,0.077,0,232,0,4
-1,0.098,0.077,0,233,0,4
-0.792068,0.084,-0.005,0,234,0,4
-0.823757,0.086,-0.005,0,235,0,4
-0.792068,0.084,-0.003,0,236,0,4
-0.823757,0.086,-0.003,0,237,0,4
-0.971544,0.096,0.071,0,238,0,4
-1,0.098,0.071,0,239,0,4
-0.971544,0.096,0.073,0,240,0,4
-1,0.098,0.073,0,241,0,4
-0.971544,0.096,0.067,0,242,0,4
-1,0.098,0.067,0,243,0,4
-0.971544,0.096,0.069,0,244,0,4
-1,0.098,0.069,0,245,0,4
-0.971544,0.096,0.063,0,246,0,4
-1,0.098,0.063,0,247,0,4
-0.971544,0.096,0.065,0,248,0,4
-1,0.098,0.065,0,249,0,4
-0.971544,0.096,0.059,0,250,0,4
-1,0.098,0.059,0,251,0,4
-0.971544,0.096,0.061,0,252,0,4
-1,0.098,0.061,0,253,0,4
-0.971544,0.096,0.055,0,254,0,4
-1,0.098,0.055,0,255,0,4
-0.971544,0.096,0.057,0,256,0,4
-1,0.098,0.057,0,257,0,4
-0.496223,0.068,0.103,0,258,0,4
-0.537745,0.07,0.103,0,259,0,4
-0.971544,0.096,0.051,0,260,0,4
-1,0.098,0.051,0,261,0,4
-0.971544,0.096,0.053,0,262,0,4
-1,0.098,0.053,0,263,0,4
-0.496181,0.068,0.099,0,264,0,4
-0.537702,0.07,0.099,0,265,0,4
-0.496223,0.068,0.101,0,266,0,4
-0.537745,0.07,0.101,0,267,0,4
-0.971544,0.096,0.047,0,268,0,4
-1,0.098,0.047,0,269,0,4
-0.971544,0.096,0.049,0,270,0,4
-1,0.098,0.049,0,271,0,4
-0.913986,0.092,0.095,0,272,0,4
-0.942926,0.094,0.095,0,273,0,4
-0.913986,0.092,0.097,0,274,0,4
-0.942926,0.094,0.097,0,275,0,4
-0.913986,0.092,0.091,0,276,0,4
-0.942926,0.094,0.091,0,277,0,4
-0.913986,0.092,0.093,0,278,0,4
-0.942926,0.094,0.093,0,279,0,4
-0.913986,0.092,0.087,0,280,0,4
-0.942926,0.094,0.087,0,281,0,4
-0.913986,0.092,0.089,0,282,0,4
-0.942926,0.094,0.089,0,283,0,4
-0.913986,0.092,0.083,0,284,0,4
-0.942926,0.094,0.083,0,285,0,4
-0.913986,0.092,0.085,0,286,0,4
-0.942926,0.094,0.085,0,287,0,4
-0.913986,0.092,0.079,0,288,0,4
-0.942926,0.094,0.079,0,289,0,4
-0.913986,0.092,0.081,0,290,0,4
-0.942926,0.094,0.081,0,291,0,4
-0.913986,0.092,0.075,0,292,0,4
-0.942926,0.094,0.075,0,293,0,4
-0.913986,0.092,0.077,0,294,0,4
-0.942926,0.094,0.077,0,295,0,4
-0.725575,0.08,-0.005,0,296,0,4
-0.759374,0.082,-0.005,0,297,0,4
-0.725575,0.08,-0.003,0,298,0,4
-0.759374,0.082,-0.003,0,299,0,4
-0.913986,0.092,0.071,0,300,0,4
-0.942926,0.094,0.071,0,301,0,4
-0.913986,0.092,0.073,0,302,0,4
-0.942926,0.094,0.073,0,303,0,4
-0.913986,0.092,0.067,0,304,0,4
-0.942926,0.094,0.067,0,305,0,4
-0.913986,0.092,0.069,0,306,0,4
-0.942926,0.094,0.069,0,307,0,4
-0.913986,0.092,0.063,0,308,0,4
-0.942926,0.094,0.063,0,309,0,4
-0.913986,0.092,0.065,0,310,0,4
-0.942926,0.094,0.065,0,311,0,4
-0.913986,0.092,0.059,0,312,0,4
-0.942926,0.094,0.059,0,313,0,4
-0.913986,0.092,0.061,0,314,0,4
-0.942926,0.094,0.061,0,315,0,4
-0.913986,0.092,0.055,0,316,0,4
-0.942926,0.094,0.055,0,317,0,4
-0.913986,0.092,0.057,0,318,0,4
-0.942926,0.094,0.057,0,319,0,4
-0.409364,0.064,0.103,0,320,0,4
-0.453412,0.066,0.103,0,321,0,4
-0.913986,0.092,0.051,0,322,0,4
-0.942926,0.094,0.051,0,323,0,4
-0.913986,0.092,0.053,0,324,0,4
-0.942926,0.094,0.053,0,325,0,4
-0.409326,0.064,0.099,0,326,0,4
-0.453372,0.066,0.099,0,327,0,4
-0.409364,0.064,0.101,0,328,0,4
-0.453412,0.066,0.101,0,329,0,4
-0.913986,0.092,0.047,0,330,0,4
-0.942926,0.094,0.047,0,331,0,4
-0.913986,0.092,0.049,0,332,0,4
-0.942926,0.094,0.049,0,333,0,4
-0.85453,0.088,0.095,0,334,0,4
-0.88457,0.09,0.095,0,335,0,4
-0.85453,0.088,0.097,0,336,0,4
-0.88457,0.09,0.097,0,337,0,4
-0.85453,0.088,0.091,0,338,0,4
-0.88457,0.09,0.091,0,339,0,4
-0.85453,0.088,0.093,0,340,0,4
-0.88457,0.09,0.093,0,341,0,4
-0.85453,0.088,0.087,0,342,0,4
-0.88457,0.09,0.087,0,343,0,4
-0.85453,0.088,0.089,0,344,0,4
-0.88457,0.09,0.089,0,345,0,4
-0.85453,0.088,0.083,0,346,0,4
-0.88457,0.09,0.083,0,347,0,4
-0.85453,0.088,0.085,0,348,0,4
-0.88457,0.09,0.085,0,349,0,4
-0.85453,0.088,0.079,0,350,0,4
-0.88457,0.09,0.079,0,351,0,4
-0.85453,0.088,0.081,0,352,0,4
-0.88457,0.09,0.081,0,353,0,4
-0.85453,0.088,0.075,0,354,0,4
-0.88457,0.09,0.075,0,355,0,4
-0.85453,0.088,0.077,0,356,0,4
-0.88457,0.09,0.077,0,357,0,4
-0.65435,0.076,-0.005,0,358,0,4
-0.690589,0.078,-0.005,0,359,0,4
-0.65435,0.076,-0.003,0,360,0,4
-0.690589,0.078,-0.003,0,361,0,4
-0.85453,0.088,0.071,0,362,0,4
-0.88457,0.09,0.071,0,363,0,4
-0.85453,0.088,0.073,0,364,0,4
-0.88457,0.09,0.073,0,365,0,4
-0.85453,0.088,0.067,0,366,0,4
-0.88457,0.09,0.067,0,367,0,4
-0.85453,0.088,0.069,0,368,0,4
-0.88457,0.09,0.069,0,369,0,4
-0.85453,0.088,0.063,0,370,0,4
-0.88457,0.09,0.063,0,371,0,4
-0.85453,0.088,0.065,0,372,0,4
-0.88457,0.09,0.065,0,373,0,4
-0.85453,0.088,0.059,0,374,0,4
-0.88457,0.09,0.059,0,375,0,4
-0.85453,0.088,0.061,0,376,0,4
-0.88457,0.09,0.061,0,377,0,4
-0.85453,0.088,0.055,0,378,0,4
-0.88457,0.09,0.055,0,379,0,4
-0.85453,0.088,0.057,0,380,0,4
-0.88457,0.09,0.057,0,381,0,4
-0.317859,0.06,0.103,0,382,0,4
-0.364151,0.062,0.103,0,383,0,4
-0.85453,0.088,0.051,0,384,0,4
-0.88457,0.09,0.051,0,385,0,4
-0.85453,0.088,0.053,0,386,0,4
-0.88457,0.09,0.053,0,387,0,4
-0.317827,0.06,0.099,0,388,0,4
-0.364115,0.062,0.099,0,389,0,4
-0.317859,0.06,0.101,0,390,0,4
-0.364151,0.062,0.101,0,391,0,4
-0.85453,0.088,0.047,0,392,0,4
-0.88457,0.09,0.047,0,393,0,4
-0.85453,0.088,0.049,0,394,0,4
-0.88457,0.09,0.049,0,395,0,4
-0.792035,0.084,0.095,0,396,0,4
-0.823728,0.086,0.095,0,397,0,4
-0.792035,0.084,0.097,0,398,0,4
-0.823728,0.086,0.097,0,399,0,4
-0.792035,0.084,0.091,0,400,0,4
-0.823728,0.086,0.091,0,401,0,4
-0.792035,0.084,0.093,0,402,0,4
-0.823728,0.086,0.093,0,403,0,4
-0.792035,0.084,0.087,0,404,0,4
-0.823728,0.086,0.087,0,405,0,4
-0.792035,0.084,0.089,0,406,0,4
-0.823728,0.086,0.089,0,407,0,4
-0.792035,0.084,0.083,0,408,0,4
-0.823728,0.086,0.083,0,409,0,4
-0.792035,0.084,0.085,0,410,0,4
-0.823728,0.086,0.085,0,411,0,4
-0.792035,0.084,0.079,0,412,0,4
-0.823728,0.086,0.079,0,413,0,4
-0.792035,0.084,0.081,0,414,0,4
-0.823728,0.086,0.081,0,415,0,4
-0.792035,0.084,0.075,0,416,0,4
-0.823728,0.086,0.075,0,417,0,4
-0.792035,0.084,0.077,0,418,0,4
-0.823728,0.086,0.077,0,419,0,4
-0.577946,0.072,-0.005,0,420,0,4
-0.616811,0.074,-0.005,0,421,0,4
-0.577946,0.072,-0.003,0,422,0,4
-0.616811,0.074,-0.003,0,423,0,4
-0.792035,0.084,0.071,0,424,0,4
-0.823728,0.086,0.071,0,425,0,4
-0.792035,0.084,0.073,0,426,0,4
-0.823728,0.086,0.073,0,427,0,4
-0.792035,0.084,0.067,0,428,0,4
-0.823728,0.086,0.067,0,429,0,4
-0.792035,0.084,0.069,0,430,0,4
-0.823728,0.086,0.069,0,431,0,4
-0.792035,0.084,0.063,0,432,0,4
-0.823728,0.086,0.063,0,433,0,4
-0.792035,0.084,0.065,0,434,0,4
-0.823728,0.086,0.065,0,435,0,4
-0.792035,0.084,0.059,0,436,0,4
-0.823728,0.086,0.059,0,437,0,4
-0.792035,0.084,0.061,0,438,0,4
-0.823728,0.086,0.061,0,439,0,4
-0.792035,0.084,0.055,0,440,0,4
-0.823728,0.086,0.055,0,441,0,4
-0.792035,0.084,0.057,0,442,0,4
-0.823728,0.086,0.057,0,443,0,4
-0.222478,0.056,0.103,0,444,0,4
-0.270595,0.058,0.103,0,445,0,4
-0.792035,0.084,0.051,0,446,0,4
-0.823728,0.086,0.051,0,447,0,4
-0.792035,0.084,0.053,0,448,0,4
-0.823728,0.086,0.053,0,449,0,4
-0.222455,0.056,0.099,0,450,0,4
-0.270568,0.058,0.099,0,451,0,4
-0.222478,0.056,0.101,0,452,0,4
-0.270595,0.058,0.101,0,453,0,4
-0.792035,0.084,0.047,0,454,0,4
-0.823728,0.086,0.047,0,455,0,4
-0.792035,0.084,0.049,0,456,0,4
-0.823728,0.086,0.049,0,457,0,4
-0.725537,0.08,0.095,0,458,0,4
-0.759338,0.082,0.095,0,459,0,4
-0.725537,0.08,0.097,0,460,0,4
-0.759338,0.082,0.097,0,461,0,4
-0.725537,0.08,0.091,0,462,0,4
-0.759338,0.082,0.091,0,463,0,4
-0.725537,0.08,0.093,0,464,0,4
-0.759338,0.082,0.093,0,465,0,4
-0.725537,0.08,0.087,0,466,0,4
-0.759338,0.082,0.087,0,467,0,4
-0.725537,0.08,0.089,0,468,0,4
-0.759338,0.082,0.089,0,469,0,4
-0.725537,0.08,0.083,0,470,0,4
-0.759338,0.082,0.083,0,471,0,4
-0.725537,0.08,0.085,0,472,0,4
-0.759338,0.082,0.085,0,473,0,4
-0.725537,0.08,0.079,0,474,0,4
-0.759338,0.082,0.079,0,475,0,4
-0.725537,0.08,0.081,0,476,0,4
-0.759338,0.082,0.081,0,477,0,4
-0.725537,0.08,0.075,0,478,0,4
-0.759338,0.082,0.075,0,479,0,4
-0.725537,0.08,0.077,0,480,0,4
-0.759338,0.082,0.077,0,481,0,4
-0.496223,0.068,-0.005,0,482,0,4
-0.537745,0.07,-0.005,0,483,0,4
-0.496223,0.068,-0.003,0,484,0,4
-0.537745,0.07,-0.003,0,485,0,4
-0.725537,0.08,0.071,0,486,0,4
-0.759338,0.082,0.071,0,487,0,4
-0.725537,0.08,0.073,0,488,0,4
-0.759338,0.082,0.073,0,489,0,4
-0.725537,0.08,0.067,0,490,0,4
-0.759338,0.082,0.067,0,491,0,4
-0.725537,0.08,0.069,0,492,0,4
-0.759338,0.082,0.069,0,493,0,4
-0.725537,0.08,0.063,0,494,0,4
-0.759338,0.082,0.063,0,495,0,4
-0.725537,0.08,0.065,0,496,0,4
-0.759338,0.082,0.065,0,497,0,4
-0.725537,0.08,0.059,0,498,0,4
-0.759338,0.082,0.059,0,499,0,4
-0.725537,0.08,0.061,0,500,0,4
-0.759338,0.082,0.061,0,501,0,4
-0.725537,0.08,0.055,0,502,0,4
-0.759338,0.082,0.055,0,503,0,4
-0.725537,0.08,0.057,0,504,0,4
-0.759338,0.082,0.057,0,505,0,4
-0.124225,0.052,0.103,0,506,0,4
-0.173641,0.054,0.103,0,507,0,4
-0.725537,0.08,0.051,0,508,0,4
-0.759338,0.082,0.051,0,509,0,4
-0.725537,0.08,0.053,0,510,0,4
-0.759338,0.082,0.053,0,511,0,4
-0.124211,0.052,0.099,0,512,0,4
-0.173622,0.054,0.099,0,513,0,4
-0.124225,0.052,0.101,0,514,0,4
-0.173641,0.054,0.101,0,515,0,4
-0.725537,0.08,0.047,0,516,0,4
-0.759338,0.082,0.047,0,517,0,4
-0.725537,0.08,0.049,0,518,0,4
-0.759338,0.082,0.049,0,519,0,4
-1,0.104,0.043,0,520,0,4
-1,0.104,0.045,0,521,0,4
-0.654308,0.076,0.095,0,522,0,4
-0.690548,0.078,0.095,0,523,0,4
-0.654308,0.076,0.097,0,524,0,4
-0.690548,0.078,0.097,0,525,0,4
-1,0.104,0.039,0,526,0,4
-1,0.104,0.041,0,527,0,4
-0.654308,0.076,0.091,0,528,0,4
-0.690548,0.078,0.091,0,529,0,4
-0.654308,0.076,0.093,0,530,0,4
-0.690548,0.078,0.093,0,531,0,4
-1,0.104,0.035,0,532,0,4
-1,0.104,0.037,0,533,0,4
-0.654308,0.076,0.087,0,534,0,4
-0.690548,0.078,0.087,0,535,0,4
-0.654308,0.076,0.089,0,536,0,4
-0.690548,0.078,0.089,0,537,0,4
-1,0.104,0.031,0,538,0,4
-1,0.104,0.033,0,539,0,4
-0.654308,0.076,0.083,0,540,0,4
-0.690548,0.078,0.083,0,541,0,4
-0.654308,0.076,0.085,0,542,0,4
-0.690548,0.078,0.085,0,543,0,4
-1,0.104,0.027,0,544,0,4
-1,0.104,0.029,0,545,0,4
-0.654308,0.076,0.079,0,546,0,4
-0.690548,0.078,0.079,0,547,0,4
-0.654308,0.076,0.081,0,548,0,4
-0.690548,0.078,0.081,0,549,0,4
-1,0.104,0.023,0,550,0,4
-1,0.104,0.025,0,551,0,4
-0.654308,0.076,0.075,0,552,0,4
-0.690548,0.078,0.075,0,553,0,4
-0.654308,0.076,0.077,0,554,0,4
-0.690548,0.078,0.077,0,555,0,4
-1,0.104,0.019,0,556,0,4
-1,0.104,0.021,0,557,0,4
-0.409364,0.064,-0.005,0,558,0,4
-0.453412,0.066,-0.005,0,559,0,4
-0.409364,0.064,-0.003,0,560,0,4
-0.453412,0.066,-0.003,0,561,0,4
-0.654308,0.076,0.071,0,562,0,4
-0.690548,0.078,0.071,0,563,0,4
-0.654308,0.076,0.073,0,564,0,4
-0.690548,0.078,0.073,0,565,0,4
-1,0.104,0.015,0,566,0,4
-1,0.104,0.017,0,567,0,4
-0.654308,0.076,0.067,0,568,0,4
-0.690548,0.078,0.067,0,569,0,4
-0.654308,0.076,0.069,0,570,0,4
-0.690548,0.078,0.069,0,571,0,4
-1,0.104,0.011,0,572,0,4
-1,0.104,0.013,0,573,0,4
-0.654308,0.076,0.063,0,574,0,4
-0.690548,0.078,0.063,0,575,0,4
-0.654308,0.076,0.065,0,576,0,4
-0.690548,0.078,0.065,0,577,0,4
-1,0.104,0.007,0,578,0,4
-1,0.104,0.009,0,579,0,4
-0.654308,0.076,0.059,0,580,0,4
-0.690548,0.078,0.059,0,581,0,4
-0.654308,0.076,0.061,0,582,0,4
-0.690548,0.078,0.061,0,583,0,4
-1,0.104,0.003,0,584,0,4
-1,0.104,0.005,0,585,0,4
-0.654308,0.076,0.055,0,586,0,4
-0.690548,0.078,0.055,0,587,0,4
-0.654308,0.076,0.057,0,588,0,4
-0.690548,0.078,0.057,0,589,0,4
-1,0.104,-0.001,0,590,0,4
-1,0.104,0.001,0,591,0,4
-0.0242725,0.048,0.103,0,592,0,4
-0.0743833,0.05,0.103,0,593,0,4
-0.654308,0.076,0.051,0,594,0,4
-0.690548,0.078,0.051,0,595,0,4
-0.654308,0.076,0.053,0,596,0,4
-0.690548,0.078,0.053,0,597,0,4
-0.024269,0.048,0.099,0,598,0,4
-0.0743746,0.05,0.099,0,599,0,4
-0.0242725,0.048,0.101,0,600,0,4
-0.0743833,0.05,0.101,0,601,0,4
-0.654308,0.076,0.047,0,602,0,4
-0.690548,0.078,0.047,0,603,0,4
-0.654308,0.076,0.049,0,604,0,4
-0.690548,0.078,0.049,0,605,0,4
-1,0.1,0.043,0,606,0,4
-1,0.102,0.043,0,607,0,4
-1,0.1,0.045,0,608,0,4
-1,0.102,0.045,0,609,0,4
-0.577902,0.072,0.095,0,610,0,4
-0.616768,0.074,0.095,0,611,0,4
-0.577902,0.072,0.097,0,612,0,4
-0.616768,0.074,0.097,0,613,0,4
-1,0.1,0.039,0,614,0,4
-1,0.102,0.039,0,615,0,4
-1,0.1,0.041,0,616,0,4
-1,0.102,0.041,0,617,0,4
-0.577902,0.072,0.091,0,618,0,4
-0.616768,0.074,0.091,0,619,0,4
-0.577902,0.072,0.093,0,620,0,4
-0.616768,0.074,0.093,0,621,0,4
-1,0.1,0.035,0,622,0,4
-1,0.102,0.035,0,623,0,4
-1,0.1,0.037,0,624,0,4
-1,0.102,0.037,0,625,0,4
-0.577902,0.072,0.087,0,626,0,4
-0.616768,0.074,0.087,0,627,0,4
-0.577902,0.072,0.089,0,628,0,4
-0.616768,0.074,0.089,0,629,0,4
-1,0.1,0.031,0,630,0,4
-1,0.102,0.031,0,631,0,4
-1,0.1,0.033,0,632,0,4
-1,0.102,0.033,0,633,0,4
-0.577902,0.072,0.083,0,634,0,4
-0.616768,0.074,0.083,0,635,0,4
-0.577902,0.072,0.085,0,636,0,4
-0.616768,0.074,0.085,0,637,0,4
-1,0.1,0.027,0,638,0,4
-1,0.102,0.027,0,639,0,4
-1,0.1,0.029,0,640,0,4
-1,0.102,0.029,0,641,0,4
-0.577902,0.072,0.079,0,642,0,4
-0.616768,0.074,0.079,0,643,0,4
-0.577902,0.072,0.081,0,644,0,4
-0.616768,0.074,0.081,0,645,0,4
-1,0.1,0.023,0,646,0,4
-1,0.102,0.023,0,647,0,4
-1,0.1,0.025,0,648,0,4
-1,0.102,0.025,0,649,0,4
-0.577902,0.072,0.075,0,650,0,4
-0.616768,0.074,0.075,0,651,0,4
-0.577902,0.072,0.077,0,652,0,4
-0.616768,0.074,0.077,0,653,0,4
-0.317859,0.06,-0.005,0,654,0,4
-0.364151,0.062,-0.005,0,655,0,4
-0.317859,0.06,-0.003,0,656,0,4
-0.364151,0.062,-0.003,0,657,0,4
-1,0.1,0.019,0,658,0,4
-1,0.102,0.019,0,659,0,4
-1,0.1,0.021,0,660,0,4
-1,0.102,0.021,0,661,0,4
-0.577902,0.072,0.071,0,662,0,4
-0.616768,0.074,0.071,0,663,0,4
